X_D1:D1109	0.9801 	0.0099 	0.0099 	0.0001 	
X_D1:D1110	0.9801 	0.0099 	0.0099 	0.0001 	
X_D1:D1111	0.9801 	0.0099 	0.0099 	0.0001 	
X_D1:D1112	0.9801 	0.0099 	0.0099 	0.0001 	
X_D1:D1113	0.9801 	0.0099 	0.0099 	0.0001 	
X_D1:D1114	0.9801 	0.0099 	0.0099 	0.0001 	
X_D1:D1115	0.9801 	0.0099 	0.0099 	0.0001 	
X_D1:D1117	0.9801 	0.0099 	0.0099 	0.0001 	
X_D1:D1118	0.9801 	0.0099 	0.0099 	0.0001 	
X_D1:D1120	0.9801 	0.0099 	0.0099 	0.0001 	
X_D1:D1122	0.9801 	0.0099 	0.0099 	0.0001 	
X_D1:D1123	0.9801 	0.0099 	0.0099 	0.0001 	
X_D1:D1124	0.9801 	0.0099 	0.0099 	0.0001 	
X_D1:D1126	0.9801 	0.0099 	0.0099 	0.0001 	
X_D1:D1127	0.9801 	0.0099 	0.0099 	0.0001 	
X_D1:D1128	0.9801 	0.0099 	0.0099 	0.0001 	
X_D1:D1129	0.9801 	0.0099 	0.0099 	0.0001 	
X_D1:D1130	0.9801 	0.0099 	0.0099 	0.0001 	
X_D1:D1131	0.9801 	0.0099 	0.0099 	0.0001 	
X_D1:D1132	0.9801 	0.0099 	0.0099 	0.0001 	
X_D1:D1133	0.9801 	0.0099 	0.0099 	0.0001 	
X_D1:D1134	0.9801 	0.0099 	0.0099 	0.0001 	
X_D1:D1135	0.9801 	0.0099 	0.0099 	0.0001 	
X_D1:D1201	0.9801 	0.0099 	0.0099 	0.0001 	
X_D1:D1202	0.9801 	0.0099 	0.0099 	0.0001 	
X_D1:D1203	0.9801 	0.0099 	0.0099 	0.0001 	
X_D1:D1204	0.9801 	0.0099 	0.0099 	0.0001 	
X_D1:D1205	0.9801 	0.0099 	0.0099 	0.0001 	
X_D1:D1206	0.9801 	0.0099 	0.0099 	0.0001 	
X_D1:D1207	0.9801 	0.0099 	0.0099 	0.0001 	
X_D1:D1208	0.9801 	0.0099 	0.0099 	0.0001 	
X_D1:D1209	0.9801 	0.0099 	0.0099 	0.0001 	
X_D1:D1210	0.9801 	0.0099 	0.0099 	0.0001 	
X_D1:D1211	0.9801 	0.0099 	0.0099 	0.0001 	
X_D1:D1212	0.9801 	0.0099 	0.0099 	0.0001 	
X_D1:D1214	0.9801 	0.0099 	0.0099 	0.0001 	
X_D1:D1215	0.9801 	0.0099 	0.0099 	0.0001 	
X_D1:D1218	0.9801 	0.0099 	0.0099 	0.0001 	
X_D1:D1219	0.9801 	0.0099 	0.0099 	0.0001 	
X_D1:D1220	0.9801 	0.0099 	0.0099 	0.0001 	
X_D1:D1221	0.9801 	0.0099 	0.0099 	0.0001 	
X_D1:D1222	0.9801 	0.0099 	0.0099 	0.0001 	
X_D1:D1223	0.9801 	0.0099 	0.0099 	0.0001 	
X_D1:D1224	0.9801 	0.0099 	0.0099 	0.0001 	
X_D1:D1225	0.9801 	0.0099 	0.0099 	0.0001 	
X_D1:D1226	0.9801 	0.0099 	0.0099 	0.0001 	
X_D1:D1227	0.9801 	0.0099 	0.0099 	0.0001 	
X_D1:D1228	0.9801 	0.0099 	0.0099 	0.0001 	
X_D1:D1301	0.9801 	0.0099 	0.0099 	0.0001 	
X_D1:D1302	0.9801 	0.0099 	0.0099 	0.0001 	
X_D1:D1303	0.9801 	0.0099 	0.0099 	0.0001 	
X_D1:D1304	0.9801 	0.0099 	0.0099 	0.0001 	
X_D1:D1305	0.9801 	0.0099 	0.0099 	0.0001 	
X_D1:D1306	0.9801 	0.0099 	0.0099 	0.0001 	
X_D1:D1307	0.9801 	0.0099 	0.0099 	0.0001 	
X_D1:D1308	0.9801 	0.0099 	0.0099 	0.0001 	
X_D1:D1310	0.9801 	0.0099 	0.0099 	0.0001 	
X_D1:D1311	0.9801 	0.0099 	0.0099 	0.0001 	
X_D1:D1312	0.9801 	0.0099 	0.0099 	0.0001 	
X_D1:D1313	0.9801 	0.0099 	0.0099 	0.0001 	
X_D1:D1314	0.9801 	0.0099 	0.0099 	0.0001 	
X_D1:D1315	0.9801 	0.0099 	0.0099 	0.0001 	
X_D1:D1401	0.9801 	0.0099 	0.0099 	0.0001 	
X_D1:D1402	0.9801 	0.0099 	0.0099 	0.0001 	
X_D1:D1403	0.9801 	0.0099 	0.0099 	0.0001 	
X_D1:D1404	0.9801 	0.0099 	0.0099 	0.0001 	
X_D1:D1405	0.9801 	0.0099 	0.0099 	0.0001 	
X_D1:D1406	0.9801 	0.0099 	0.0099 	0.0001 	
X_D1:D1407	0.9801 	0.0099 	0.0099 	0.0001 	
X_D1:D1408	0.9801 	0.0099 	0.0099 	0.0001 	
X_D1:D1409	0.9801 	0.0099 	0.0099 	0.0001 	
X_D1:D1410	0.9801 	0.0099 	0.0099 	0.0001 	
X_D1:D1411	0.9801 	0.0099 	0.0099 	0.0001 	
X_D1:D1412	0.9801 	0.0099 	0.0099 	0.0001 	
X_D1:D1413	0.9801 	0.0099 	0.0099 	0.0001 	
X_D1:D1414	0.9801 	0.0099 	0.0099 	0.0001 	
X_D1:D1415	0.9801 	0.0099 	0.0099 	0.0001 	
X_D1:D1416	0.9801 	0.0099 	0.0099 	0.0001 	
X_D1:D1417	0.9801 	0.0099 	0.0099 	0.0001 	
X_D1:D1418	0.9801 	0.0099 	0.0099 	0.0001 	
X_D1:D1419	0.9801 	0.0099 	0.0099 	0.0001 	
X_D1:D1420	0.9801 	0.0099 	0.0099 	0.0001 	
X_D1:D1421	0.9801 	0.0099 	0.0099 	0.0001 	
X_D1:D1422	0.9801 	0.0099 	0.0099 	0.0001 	
X_D1:D1428	0.9801 	0.0099 	0.0099 	0.0001 	
X_D1:D1429	0.9801 	0.0099 	0.0099 	0.0001 	
X_D1:D1431	0.9801 	0.0099 	0.0099 	0.0001 	
X_D1:D1432	0.9801 	0.0099 	0.0099 	0.0001 	
